entry,exit,sym,side,gross,net,reason,margin,rom
2023-12-29,2024-01-10,BALKRISIND,1,0.024453372479332547,0.023453372479332546,tp,0.22,0.10660623854242067
2023-12-29,2024-01-08,JUBLFOOD,1,-0.061784287616511224,-0.06278428761651123,sl,0.22,-0.2853831255295965
2024-01-29,2024-02-06,JUBLFOOD,1,-0.053828806745759405,-0.054828806745759406,sl,0.22,-0.24922184884436094
2024-01-29,2024-01-31,EICHERMOT,1,0.043294085803220916,0.042294085803220915,tp,0.22,0.19224584456009508
2024-01-29,2024-02-07,JSWSTEEL,1,0.029305376739623634,0.028305376739623633,tp,0.22,0.12866080336192562
2024-01-29,2024-02-29,IDFCFIRSTB,1,-0.024654239326518446,-0.025654239326518447,expiry,0.22,-0.11661017875690204
2024-01-29,2024-02-02,HINDALCO,1,0.025334148685244973,0.024334148685244972,tp,0.22,0.1106097667511135
2024-03-01,2024-03-07,HINDALCO,1,0.03184652278177458,0.030846522781774577,tp,0.22,0.14021146718988445
2024-03-01,2024-03-07,RECLTD,1,0.023918243096325398,0.022918243096325397,tp,0.22,0.10417383225602453
2024-03-01,2024-03-06,PFC,1,0.025730431646026286,0.024730431646026285,tp,0.22,0.11241105293648311
2024-03-01,2024-03-04,AUROPHARMA,1,0.06530810286268807,0.06430810286268807,tp,0.22,0.29230955846676393
2024-04-01,2024-04-16,INFY,1,-0.058354909380601394,-0.059354909380601395,sl,0.22,-0.26979504263909726
2024-04-01,2024-04-15,WIPRO,1,-0.05617056170561707,-0.05717056170561707,sl,0.22,-0.25986618957098667
2024-04-01,2024-04-04,MPHASIS,1,0.021109246416078697,0.020109246416078697,tp,0.22,0.09140566552763044
2024-04-01,2024-04-02,TATACONSUM,1,0.037941740480321506,0.036941740480321505,tp,0.22,0.16791700218327957
2024-04-01,2024-04-16,HCLTECH,1,-0.05764570845555417,-0.05864570845555417,sl,0.22,-0.2665714020707008
2024-04-26,2024-05-02,OFSS,1,0.036821744006264145,0.035821744006264145,tp,0.22,0.16282610911938247
2024-04-26,2024-04-29,HCLTECH,1,-0.05752151933324223,-0.05852151933324223,sl,0.22,-0.26600690606019195
2024-04-26,2024-05-30,SUNPHARMA,1,-0.037951351173430625,-0.038951351173430626,expiry,0.22,-0.17705159624286648
2024-04-26,2024-05-02,SBILIFE,1,0.029293388863612435,0.028293388863612434,tp,0.22,0.12860631301642014
2024-05-31,2024-06-03,PNB,1,0.06220839813374801,0.06120839813374801,tp,0.22,0.2782199915170364
2024-05-31,2024-06-03,DLF,1,0.06072751563733525,0.05972751563733525,tp,0.22,0.271488707442433
2024-05-31,2024-06-03,SHRIRAMFIN,1,0.06069139434695803,0.05969139434695803,tp,0.22,0.2713245197589001
2024-05-31,2024-06-03,VOLTAS,1,0.03525242931248629,0.03425242931248629,tp,0.22,0.1556928605113013
2024-05-31,2024-06-03,ONGC,1,0.07392120075046904,0.07292120075046904,tp,0.22,0.3314600034112229
2024-06-28,2024-07-05,SAIL,1,0.04404404404404394,0.04304404404404394,tp,0.22,0.19565474565474517
2024-06-28,2024-07-01,RECLTD,1,0.05078643168466912,0.04978643168466912,tp,0.22,0.22630196220304144
2024-06-28,2024-07-09,MARUTI,1,0.06046887831530645,0.05946887831530645,tp,0.22,0.27031308325139297
2024-06-28,2024-07-01,PFC,1,0.03311122501281383,0.03211122501281383,tp,0.22,0.1459601136946083
2024-07-26,2024-07-29,BANKBARODA,1,0.022266401590457452,0.02126640159045745,tp,0.22,0.0966654617748066
2024-07-26,2024-07-31,POLYCAB,1,0.04682134500258317,0.04582134500258317,tp,0.22,0.2082788409208326
2024-07-26,2024-07-29,SIEMENS,1,0.022384096454715063,0.021384096454715062,tp,0.22,0.097200438430523
2024-07-26,2024-08-29,AXISBANK,1,-0.007640677107518257,-0.008640677107518258,expiry,0.22,-0.0392758050341739
2024-07-26,2024-08-05,JINDALSTEL,1,-0.058234992303745514,-0.059234992303745515,sl,0.22,-0.2692499650170251
2024-08-30,2024-09-03,BALKRISIND,1,0.03100271953680145,0.030002719536801448,tp,0.22,0.13637599789455204
2024-08-30,2024-09-11,SAIL,1,-0.056424455586320366,-0.057424455586320367,sl,0.22,-0.2610202526650926
2024-08-30,2024-09-20,GODREJPROP,1,0.020628952315843385,0.019628952315843384,tp,0.22,0.08922251052656084
2024-08-30,2024-09-19,ZYDUSLIFE,1,-0.06656948493683201,-0.06756948493683201,sl,0.22,-0.30713402244014554
2024-08-30,2024-09-26,AMBUJACEM,1,0.005468875663503292,0.004468875663503292,expiry,0.22,0.020313071197742238
2024-09-27,2024-10-03,PFC,1,-0.05081505333065006,-0.05181505333065006,sl,0.22,-0.23552296968477301
2024-09-27,2024-10-04,RECLTD,1,-0.0636145861059354,-0.0646145861059354,sl,0.22,-0.2937026641178882
2024-09-27,2024-10-17,ONGC,1,-0.05482199565435397,-0.05582199565435397,sl,0.22,-0.25373634388342714
2024-09-27,2024-10-08,GODREJCP,1,-0.06073713938440639,-0.06173713938440639,sl,0.22,-0.2806233608382109
2024-11-01,2024-11-26,BAJAJ-AUTO,1,-0.07629473216270277,-0.07729473216270277,sl,0.22,-0.351339691648649
2024-11-01,2024-11-13,INDIGO,1,-0.05243625192012291,-0.05343625192012291,sl,0.22,-0.2428920541823769
2024-11-01,2024-11-05,POLYCAB,1,0.02315089269903825,0.02215089269903825,tp,0.22,0.10068587590471932
2024-11-01,2024-11-06,JINDALSTEL,1,0.026629442714485307,0.025629442714485307,tp,0.22,0.11649746688402413
2024-11-01,2024-11-05,VOLTAS,1,0.031236731970643472,0.03023673197064347,tp,0.22,0.13743969077565213
2024-11-29,2024-12-18,HDFCLIFE,1,-0.051571374479363774,-0.052571374479363775,sl,0.22,-0.23896079308801715
2024-11-29,2024-12-05,TRENT,1,0.022627278441232024,0.021627278441232023,tp,0.22,0.0983058110965092
2024-11-29,2024-12-02,SHRIRAMFIN,1,0.025023047543790256,0.024023047543790255,tp,0.22,0.10919567065359206
2024-11-29,2024-12-04,LUPIN,1,0.020496668685645147,0.019496668685645147,tp,0.22,0.08862122129838702
2024-11-29,2024-12-02,VOLTAS,1,0.033431190461925775,0.032431190461925774,tp,0.22,0.14741450209966261
2024-12-27,2025-01-02,FEDERALBNK,1,0.047460365545794136,0.046460365545794136,tp,0.22,0.2111834797536097
2024-12-27,2025-01-02,ASHOKLEY,1,0.06746890210924827,0.06646890210924827,tp,0.22,0.3021313732238558
2024-12-27,2025-01-30,TCS,1,-0.016172765446910486,-0.017172765446910487,expiry,0.22,-0.07805802475868404
2024-12-27,2025-01-24,MPHASIS,1,0.03703894941567265,0.03603894941567265,tp,0.22,0.16381340643487569
2024-12-27,2025-01-02,SHRIRAMFIN,1,0.052089756766015904,0.051089756766015904,tp,0.22,0.2322261671182541
2025-04-25,2025-04-28,MUTHOOTFIN,1,0.02031086106608182,0.01931086106608182,tp,0.22,0.08777664120946281
2025-04-25,2025-04-28,JSWSTEEL,1,0.029856533540131958,0.028856533540131957,tp,0.22,0.13116606154605434
2025-04-25,2025-05-07,CHOLAFIN,1,0.02166861294926692,0.020668612949266918,tp,0.22,0.09394824067848599
2025-04-25,2025-04-28,CIPLA,1,0.02071353894406669,0.01971353894406669,tp,0.22,0.08960699520030313
2025-04-25,2025-04-28,SUNPHARMA,1,0.030453455295889276,0.029453455295889275,tp,0.22,0.13387934225404216
2025-05-30,2025-06-09,KOTAKBANK,1,0.026002011205286557,0.025002011205286556,tp,0.22,0.11364550547857526
2025-05-30,2025-06-26,TATACONSUM,1,0.028835788717211486,0.027835788717211485,tp,0.22,0.1265263123509613
2025-05-30,2025-06-19,EICHERMOT,1,0.023281802942819896,0.022281802942819895,tp,0.22,0.10128092246736316
2025-05-30,2025-06-25,JSWSTEEL,1,0.027524772295065336,0.026524772295065335,tp,0.22,0.12056714679575152
2025-05-30,2025-06-02,GODREJCP,1,0.026505050505050365,0.025505050505050364,tp,0.22,0.11593204775022893
2025-06-27,2025-07-31,TATAELXSI,1,-0.029697452229299315,-0.030697452229299316,expiry,0.22,-0.13953387376954235
2025-06-27,2025-07-02,JINDALSTEL,1,0.02985942289398591,0.02885942289398591,tp,0.22,0.13117919497266323
2025-06-27,2025-07-18,BHEL,1,-0.052244436061863575,-0.053244436061863576,sl,0.22,-0.2420201639175617
2025-06-27,2025-07-02,TATASTEEL,1,0.027539892797732834,0.026539892797732834,tp,0.22,0.12063587635333106
2025-06-27,2025-06-30,BANKBARODA,1,0.028500925354719264,0.027500925354719263,tp,0.22,0.12500420615781482
2025-08-01,2025-08-06,UNIONBANK,1,0.021913124562902953,0.02091312456290295,tp,0.22,0.09505965710410433
2025-08-01,2025-08-04,IDFCFIRSTB,1,0.026676492262343476,0.025676492262343475,tp,0.22,0.11671132846519762
2025-08-01,2025-08-04,SAIL,1,0.041400481207998,0.040400481207997996,tp,0.22,0.18363855094544543
2025-08-01,2025-08-04,BHEL,1,0.04159683726526575,0.04059683726526575,tp,0.22,0.1845310784784807
2025-08-01,2025-08-18,AUBANK,1,0.023365113468510668,0.022365113468510667,tp,0.22,0.10165960667504849
2025-08-29,2025-09-26,DIVISLAB,1,-0.07588560285992851,-0.07688560285992851,sl,0.22,-0.34948001299967507
2025-08-29,2025-09-17,AMBUJACEM,1,0.032283743145232524,0.03128374314523252,tp,0.22,0.14219883247832965
2025-08-29,2025-09-02,IOC,1,0.02079848738273582,0.01979848738273582,tp,0.22,0.08999312446698099
2025-08-29,2025-09-01,BPCL,1,0.021654815772462976,0.020654815772462976,tp,0.22,0.09388552623846808
2025-08-29,2025-09-01,UNIONBANK,1,0.026583890480738503,0.025583890480738503,tp,0.22,0.1162904112760841
2025-10-01,2025-10-06,MPHASIS,1,0.03546492297462045,0.03446492297462045,tp,0.22,0.15665874079372932
2025-10-01,2025-10-08,TITAN,1,0.042314309877227174,0.04131430987722717,tp,0.22,0.1877923176237599
2025-10-01,2025-10-17,HINDUNILVR,1,0.021651145428111196,0.020651145428111195,tp,0.22,0.09386884285505089
2025-10-01,2025-10-16,MARICO,1,0.02939301650258508,0.028393016502585078,tp,0.22,0.12905916592084127
2025-10-01,2025-10-28,ULTRACEMCO,1,-0.01963845521774854,-0.02063845521774854,expiry,0.22,-0.0938111600806752
2025-10-29,2025-11-07,DMART,1,-0.051082169520265786,-0.052082169520265786,sl,0.22,-0.2367371341830263
2025-10-29,2025-11-25,HINDUNILVR,1,-0.029234357407109668,-0.03023435740710967,expiry,0.22,-0.13742889730504396
2025-10-29,2025-11-21,EICHERMOT,1,0.021989828808824496,0.020989828808824496,tp,0.22,0.09540831276738407
2025-10-29,2025-11-06,BRITANNIA,1,0.027881672900374133,0.02688167290037413,tp,0.22,0.12218942227442788
2025-10-29,2025-11-12,HDFCLIFE,1,0.027366767055126306,0.026366767055126306,tp,0.22,0.11984894115966503
2025-11-26,2025-12-08,ETERNAL,1,-0.07128969539857422,-0.07228969539857422,sl,0.22,-0.3285895245389737
2025-11-26,2025-12-12,GRASIM,1,0.03146523598926998,0.03046523598926998,tp,0.22,0.13847834540577264
2025-11-26,2025-12-10,APOLLOHOSP,1,-0.052631578947368474,-0.053631578947368475,sl,0.22,-0.24377990430622035
2025-11-26,2025-12-03,HINDALCO,1,0.021180124223602492,0.02018012422360249,tp,0.22,0.09172783738001132
2025-11-26,2025-12-30,VOLTAS,1,-0.023355025307302935,-0.024355025307302935,expiry,0.22,-0.11070466048774062
2025-12-31,2026-01-02,HEROMOTOCO,1,0.03020887277749007,0.02920887277749007,tp,0.22,0.13276760353404576
2025-12-31,2026-01-02,INDIANB,1,0.03276149630688585,0.03176149630688585,tp,0.22,0.14437043775857206
2025-12-31,2026-01-06,SUNPHARMA,1,0.0209960090230783,0.0199960090230783,tp,0.22,0.09089095010490135
2025-12-31,2026-01-20,ADANIPORTS,1,-0.0735831191667794,-0.0745831191667794,sl,0.22,-0.33901417803081546
2025-12-31,2026-01-06,ASIANPAINT,1,0.02465940544232348,0.023659405442323478,tp,0.22,0.10754275201056127
2026-01-28,2026-02-11,MARUTI,1,0.03130434782608704,0.03030434782608704,tp,0.22,0.13774703557312293
2026-01-28,2026-02-03,POLYCAB,1,0.08227256382596182,0.08127256382596182,tp,0.22,0.3694207446634628
2026-01-28,2026-02-03,BHEL,1,0.03240030674846617,0.03140030674846617,tp,0.22,0.14272866703848258
2026-01-28,2026-02-04,BHARTIARTL,1,0.0315928484355954,0.0305928484355954,tp,0.22,0.1390584019799791
2026-01-28,2026-01-29,LT,1,0.036532313014308926,0.035532313014308925,tp,0.22,0.1615105137014042
2026-02-25,2026-03-05,MUTHOOTFIN,1,-0.059195418592124294,-0.060195418592124295,sl,0.22,-0.27361553905511043
2026-02-25,2026-03-12,HINDALCO,1,0.029149883400466425,0.028149883400466424,tp,0.22,0.12795401545666557
2026-02-25,2026-03-04,TATACONSUM,1,-0.05476432689047128,-0.05576432689047128,sl,0.22,-0.2534742131385058
2026-02-25,2026-03-04,MARUTI,1,-0.06480748945147674,-0.06580748945147674,sl,0.22,-0.299124952052167
2026-02-25,2026-03-04,GRASIM,1,-0.07111018969627858,-0.07211018969627858,sl,0.22,-0.327773589528539
